title,url,category,price,count_review,address,count_photo,rating,rating_by_category,normalized_rating
Guesthouse Dzhigrashen,https://www.tripadvisor.ru/Hotel_Review-g608960-d12232712-Reviews-Guesthouse_Dzhigrashen-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"104, ulitsa Samburova, 3 Etazh, Анапа 353440 Россия",0,,0.0,0.0
Гостевои домик Родничок,https://www.tripadvisor.ru/Hotel_Review-g608960-d15334044-Reviews-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Ulitsa Rodnikovaya, Анапа 353440 Россия",0,,0.0,0.0
Dom na Novorossiiskoi,https://www.tripadvisor.ru/Hotel_Review-g608960-d16457702-Reviews-Dom_na_Novorossiiskoi-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"213 Novorossiyskaya Ulitsa, 2 Etazh, Анапа 353440 Россия",0,,0.0,0.0
Gostevoy Dom Lyuks,https://www.tripadvisor.ru/Hotel_Review-g608960-d10319211-Reviews-Gostevoy_Dom_Lyuks-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Ulitsa Novorossiyskaya 156, Анапа 353440 Россия",0,,0.0,0.0
Афродита,https://www.tripadvisor.ru/Hotel_Review-g608960-d10434774-Reviews-Afrodita-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"ул. Гребенская, 31, Анапа 353440 Россия",0,,0.0,0.0
Guest House Oasis,https://www.tripadvisor.ru/Hotel_Review-g608960-d10351273-Reviews-Guest_House_Oasis-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Peschanaya 4, Анапа 353456 Россия",0,,0.0,0.0
Guest House Kapitan S,https://www.tripadvisor.ru/Hotel_Review-g608960-d15295601-Reviews-Guest_House_Kapitan_S-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Samburova Street 177, Анапа 353440 Россия",0,,0.0,0.0
Guesthouse Samburova 210,https://www.tripadvisor.ru/Hotel_Review-g608960-d10537639-Reviews-Guesthouse_Samburova_210-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"Samburova 210, Анапа 353440 Россия",0,,0.0,0.0
Guesthouse Cezar,https://www.tripadvisor.ru/Hotel_Review-g608960-d12701503-Reviews-Guesthouse_Cezar-Anapa_Krasnodar_Krai_Southern_District.html,Вилла,,0,"Shevchenko St, 85, Анапа 353440 Россия",0,,0.0,0.0
dva nomera i zelonyy dvorik,https://www.tripadvisor.ru/Hotel_Review-g608960-d23174118-Reviews-Dva_nomera_i_zelonyy_dvorik-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,,0,,0.0,0.0
Rozovyy Slon,https://www.tripadvisor.ru/Hotel_Review-g608960-d15584494-Reviews-Rozovyy_Slon-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Pr. Pionerskii, D. 223 B, Анапа 353456 Россия",0,,0.0,0.0
KaraDeniz Hostel,https://www.tripadvisor.ru/Hotel_Review-g608960-d23241660-Reviews-KaraDeniz_Hostel-Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,0,"Sovetskaya Ulitsa, Анапа 353417 Россия",0,,0.0,0.0
Гостевой дом на Терской,https://www.tripadvisor.ru/Hotel_Review-g608960-d19957187-Reviews-Gostevoy_Dom_Na_Terskoy-Anapa_Krasnodar_Krai_Southern_District.html,Отель особого типа,,0,"247 Ulitsa Terskaya, Анапа 353445 Россия",0,,0.0,0.0
Mini-hotel Larisa,https://www.tripadvisor.ru/Hotel_Review-g608960-d12553767-Reviews-Mini_hotel_Larisa-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Sovetskaya 2-B, Анапа 353440 Россия",0,,0.0,0.0
Дом на земле под ключ,https://www.tripadvisor.ru/Hotel_Review-g608960-d18378432-Reviews-Dom_Na_Zemle_Pod_Klyuch-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"ул. Ленина, 43, Анапа 353440 Россия",0,,0.0,0.0
Гостевой дом Ангелина,https://www.tripadvisor.ru/Hotel_Review-g608960-d23251122-Reviews-Gostevoy_Dom_Angelina-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Гоголя 62, Анапа 353440 Россия",0,,0.0,0.0
Гостевой дом ВИТА в Витязево на улице Батарейная,https://www.tripadvisor.ru/Hotel_Review-g608960-d23183947-Reviews-Gostevoy_Dom_Vita_V_Vityazevo_Na_Ulitse_Batareynaya-Anapa_Krasnodar_Krai_Southern_Dis.html,Гостевой дом,,0,"ул. Батарейная 27, Анапа 353417 Россия",0,,0.0,0.0
Uyut Guest House,https://www.tripadvisor.ru/Hotel_Review-g608960-d18456018-Reviews-Uyut_Guest_House-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Ulitsa Shevchenko, 126, Анапа 353440 Россия",0,,0.0,0.0
Ольга,https://www.tripadvisor.ru/Hotel_Review-g608960-d19270082-Reviews-Olga-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,0,,0,,0.0,0.0
Guest House On Sadovaya 44,https://www.tripadvisor.ru/Hotel_Review-g608960-d15353257-Reviews-Guest_House_On_Sadovaya_44-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Ulitsa Sadovaya 44, Анапа 353445 Россия",0,,0.0,0.0
Guest house Uncle Chernomor,https://www.tripadvisor.ru/Hotel_Review-g608960-d8649715-Reviews-Guest_house_Uncle_Chernomor-Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,0,"ul. Turgeneva, 187A, Анапа 353440 Россия",0,,0.0,0.0
Зелёный дворик,https://www.tripadvisor.ru/Hotel_Review-g608960-d23226791-Reviews-Zelonyy_Dvorik-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Ул Святого Георгия 21, Анапа 353417 Россия",0,,0.0,0.0
Гостевой дом на Лазурной,https://www.tripadvisor.ru/Hotel_Review-g608960-d19899299-Reviews-Gostevoy_Dom_Na_Lazurnoy-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Lazurnaya 10, Анапа 353417 Россия",0,,0.0,0.0
Апарт-отель Гребенская,https://www.tripadvisor.ru/Hotel_Review-g608960-d21331343-Reviews-Apart_Otel_Grebenskaya-Anapa_Krasnodar_Krai_Southern_District.html,Отель особого типа,,0,"18 Ulitsa Grebenskaya, Анапа 353440 Россия",0,,0.0,0.0
Guest House Ulianna,https://www.tripadvisor.ru/Hotel_Review-g608960-d12553760-Reviews-Guest_House_Ulianna-Anapa_Krasnodar_Krai_Southern_District.html,Коттедж,,0,"Novorossiyskaya ulitsa 110, Анапа 353440 Россия",0,,0.0,0.0
Guest House Tri C,https://www.tripadvisor.ru/Hotel_Review-g608960-d9754168-Reviews-Guest_House_Tri_C-Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,0,"УЛ. Шевченко, 151, Анапа 353440 Россия",0,,0.0,0.0
Guest House Ilios,https://www.tripadvisor.ru/Hotel_Review-g608960-d15019320-Reviews-Guest_House_Ilios-Anapa_Krasnodar_Krai_Southern_District.html,Отель,1000.0,0,"154 Ulitsa Shevchenko, Анапа 353440 Россия",0,,0.0,0.0
Vs Mini-Hotel,https://www.tripadvisor.ru/Hotel_Review-g608960-d13497553-Reviews-Vs_Mini_Hotel-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"Astrakhanskaya Ulitsa 53 А, Анапа 353440 Россия",0,,0.0,0.0
РИЗЕ,https://www.tripadvisor.ru/Hotel_Review-g608960-d23184034-Reviews-Rize-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"16 улица Святого Георгия, Анапа 353417 Россия",0,,0.0,0.0
"Gostevoi dom ,,na more",https://www.tripadvisor.ru/Hotel_Review-g608960-d23231721-Reviews-Gostevoi_dom_na_more-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Ulitsa Turgeneva 126, Анапа 353440 Россия",0,,0.0,0.0
Guesthouse Dlya Druzey,https://www.tripadvisor.ru/Hotel_Review-g608960-d12553342-Reviews-Guesthouse_Dlya_Druzey-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ulitsa Kooperativnaya 60, Анапа 353407 Россия",0,,0.0,0.0
Дзими Хаус,https://www.tripadvisor.ru/Hotel_Review-g608960-d3461447-Reviews-Dzimi_Haus-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"12-ый микрорайон, д.35 кв.40, Анапа Россия",0,,0.0,0.0
"Мини-отель ""Мария""",https://www.tripadvisor.ru/Hotel_Review-g608960-d7378239-Reviews-Minihotel_Maria-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"Ulitsa Zavodskaya 103, Анапа 353440 Россия",0,,0.0,0.0
Гостевой дом на море,https://www.tripadvisor.ru/Hotel_Review-g608960-d15237522-Reviews-Gostevoy_dom_na_more-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"189 Ulitsa Samburova, Анапа 353440 Россия",0,,0.0,0.0
Уют,https://www.tripadvisor.ru/Hotel_Review-g608960-d2697275-Reviews-Uyut-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Калинина улица, д. 6, Анапа 353440 Россия",0,,0.0,0.0
Chastnyi sektor,https://www.tripadvisor.ru/Hotel_Review-g608960-d15353055-Reviews-Chastnyi_sektor-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"204 Ulitsa Shevchenko, Анапа 353440 Россия",0,,0.0,0.0
Гостевои Дом ВИКТОРИЯ,https://www.tripadvisor.ru/Hotel_Review-g608960-d15603445-Reviews-Gostevoy_Dom_VIKTORIYA-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"советская 121.1й, Анапа 353440 Россия",0,,0.0,0.0
Guesthouse on Shevchenko 22,https://www.tripadvisor.ru/Hotel_Review-g608960-d10351260-Reviews-Guesthouse_on_Shevchenko_22-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Ulitsa Shevchenko 22, Анапа 353440 Россия",0,,0.0,0.0
Семейный,https://www.tripadvisor.ru/Hotel_Review-g608960-d21318318-Reviews-Semeynyy-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,0,,0,,0.0,0.0
Тропикана,https://www.tripadvisor.ru/Hotel_Review-g608960-d12688493-Reviews-Tropikana-Anapa_Krasnodar_Krai_Southern_District.html,Отель особого типа,,0,"Пионерский Проспект 49г, Анапа 353450 Россия",0,,0.0,0.0
Катерина,https://www.tripadvisor.ru/Hotel_Review-g608960-d10068701-Reviews-Katerina-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ул. Заводская, д. 24А, Анапа 353440 Россия",0,,0.0,0.0
Guest House on Severnaya U Fontana,https://www.tripadvisor.ru/Hotel_Review-g608960-d12476565-Reviews-Guest_House_on_Severnaya_U_Fontana-Anapa_Krasnodar_Krai_Southern_District.html,Коттедж,,0,"Ulitsa Severnaya 64, Анапа 353450 Россия",0,,0.0,0.0
Guest House on Sovetskaya 73,https://www.tripadvisor.ru/Hotel_Review-g608960-d12482985-Reviews-Guest_House_on_Sovetskaya_73-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ulitsa Sovetskaya 73, Анапа 353440 Россия",0,,0.0,0.0
Янтарь,https://www.tripadvisor.ru/Hotel_Review-g608960-d10068681-Reviews-Yantar-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница,,0,"ул. Толстого, 103, Анапа 353454 Россия",0,,0.0,0.0
Мини коттедж Сан Саныч,https://www.tripadvisor.ru/Hotel_Review-g608960-d23257412-Reviews-Mini_Kottedzh_San_Sanych-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"93 Ulitsa Gor'kogo А, Анапа 353445 Россия",0,,0.0,0.0
Guesthouse Econom,https://www.tripadvisor.ru/Hotel_Review-g608960-d21003635-Reviews-Guesthouse_Econom-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"Sadovaya Street 75 A, Анапа 353445 Россия",0,,0.0,0.0
Komnaty,https://www.tripadvisor.ru/Hotel_Review-g608960-d12726946-Reviews-Komnaty-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"27 Parkovaya ulitsa 1, Анапа 353451 Россия",0,,0.0,0.0
Солнечная пристань,https://www.tripadvisor.ru/Hotel_Review-g608960-d23257366-Reviews-Solnechnaya_Pristan-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ул. Буковая, 6, Анапа 353456 Россия",0,,0.0,0.0
Bereg Anapy Korpus 2,https://www.tripadvisor.ru/Hotel_Review-g608960-d12521437-Reviews-Bereg_Anapy_Korpus_2-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Proezd Zolotoy Bereg 8, Анапа 353440 Россия",0,,0.0,0.0
Gostevoi Dom 38,https://www.tripadvisor.ru/Hotel_Review-g608960-d15339662-Reviews-Gostevoi_Dom_38-Anapa_Krasnodar_Krai_Southern_District.html,Небольшой отель,,0,"38 Gostevoy Proyezd Dom, Анапа 353456 Россия",0,,0.0,0.0
Guest House Vitol,https://www.tripadvisor.ru/Hotel_Review-g608960-d10799379-Reviews-Guest_House_Vitol-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Джемете,Степнои тупик 2, Анапа 353445 Россия",0,,0.0,0.0
98 Kati Solovyanovoy Guest House,https://www.tripadvisor.ru/Hotel_Review-g608960-d11718754-Reviews-98_Kati_Solovyanovoy_Guest_House-Anapa_Krasnodar_Krai_Southern_District.html,Хостел,,0,"Kati Solovyanovoy ul. 98, Анапа 353440 Россия",0,,0.0,0.0
Morskoy Konek,https://www.tripadvisor.ru/Hotel_Review-g608960-d12412213-Reviews-Morskoy_Konek-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Pionerskiy pr. 60/3, Анапа 353456 Россия",0,,0.0,0.0
Guest House Nektarin,https://www.tripadvisor.ru/Hotel_Review-g608960-d17613210-Reviews-Guest_House_Nektarin-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"50 Pionerskiy Prospekt, Анапа 353456 Россия",0,,0.0,0.0
Санита,https://www.tripadvisor.ru/Hotel_Review-g608960-d10306196-Reviews-Sanita-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"163 Ulitsa Turgeneva Г 9, Анапа 353440 Россия",0,,0.0,0.0
Elite Apartments in Anapa,https://www.tripadvisor.ru/Hotel_Review-g608960-d21331016-Reviews-Elite_Apartments_in_Anapa-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ul. Shevchenko 65, Apt. 178, Анапа 353440 Россия",0,,0.0,0.0
Gostievoi dom,https://www.tripadvisor.ru/Hotel_Review-g608960-d12643353-Reviews-Gostievoi_dom-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница,,0,"245 ulitsa Turgeneva, Анапа 353440 Россия",0,,0.0,0.0
Villa More,https://www.tripadvisor.ru/Hotel_Review-g608960-d12713981-Reviews-Villa_More-Anapa_Krasnodar_Krai_Southern_District.html,Вилла,,0,"ulitsa Zheleznodorozhnaya 11, Анапа 353456 Россия",0,,0.0,0.0
Эжени,https://www.tripadvisor.ru/Hotel_Review-g608960-d6851557-Reviews-Ezheni-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ул. Шевченко, 201, Анапа 353440 Россия",0,,0.0,0.0
Гостевой Дом На Тургенева,https://www.tripadvisor.ru/Hotel_Review-g608960-d6819451-Reviews-Na_Turgeneva_Guesthouse-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ул. Тургенева, 44, Анапа 353440 Россия",0,,0.0,0.0
Apartment on Kati Solov'yanovoy,https://www.tripadvisor.ru/Hotel_Review-g608960-d15776721-Reviews-Apartment_on_Kati_Solov_yanovoy-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"ul. Kati Solovyanovoy 286, Apt. 88, Анапа 353440 Россия",0,,0.0,0.0
Второе лето,https://www.tripadvisor.ru/Hotel_Review-g608960-d12611164-Reviews-Vtoroye_Leto-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Пионерский пр., 3E, Анапа 353456 Россия",0,,0.0,0.0
Церэльжи,https://www.tripadvisor.ru/Hotel_Review-g608960-d6851525-Reviews-Tser_lzhi-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"ул. Первомайская, 28а, Анапа 353440 Россия",0,,0.0,0.0
Sankt Peterburg Hotel,https://www.tripadvisor.ru/Hotel_Review-g608960-d19699940-Reviews-Sankt_Peterburg_Hotel-Anapa_Krasnodar_Krai_Southern_District.html,Отель,,0,"Pionerskiy Prospekt 107А, Housing B, Анапа 353456 Россия",0,,0.0,0.0
Guest house u Tatiany,https://www.tripadvisor.ru/Hotel_Review-g608960-d12823034-Reviews-Guest_house_u_Tatiany-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"ulitsa Sadovaya 9, Анапа 353445 Россия",0,,0.0,0.0
Guest House Livadiya,https://www.tripadvisor.ru/Hotel_Review-g608960-d16675732-Reviews-Guest_House_Livadiya-Anapa_Krasnodar_Krai_Southern_District.html,Объект с ограниченным набором услуг,,0,"Ulitsa Zelenaya 2 Bldg 2, Анапа 353445 Россия",0,,0.0,0.0
Розовый фонтан,https://www.tripadvisor.ru/Hotel_Review-g608960-d12591971-Reviews-Rozovyy_Fontan-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Морская 18, Анапа 353456 Россия",0,,0.0,0.0
Siemieinaia Laghuna,https://www.tripadvisor.ru/Hotel_Review-g608960-d12823124-Reviews-Siemieinaia_Laghuna-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"Pionerskiy Prospekt, Dzhiemietinskii Proiezd dom 81 Zh, Анапа 353450 Россия",0,,0.0,0.0
Guest House Zemlianichnaia Poliana,https://www.tripadvisor.ru/Hotel_Review-g608960-d16675723-Reviews-Guest_House_Zemlianichnaia_Poliana-Anapa_Krasnodar_Krai_Southern_District.html,Гостиница особого типа,,0,"Ulitsa Mayakovskogo 105, Анапа 353454 Россия",0,,0.0,0.0
Тургенева 293Б,https://www.tripadvisor.ru/Hotel_Review-g608960-d12540578-Reviews-Turgeneva_293B-Anapa_Krasnodar_Krai_Southern_District.html,Лодж,,0,"293Б ulitsa Turgeneva, Анапа 353440 Россия",0,,0.0,0.0
Guest House Maria,https://www.tripadvisor.ru/Hotel_Review-g608960-d12591935-Reviews-Guest_House_Maria-Anapa_Krasnodar_Krai_Southern_District.html,Коттедж,,0,"ulitsa I. Golubtsa 37, Анапа 353440 Россия",0,,0.0,0.0
Guest House on Trudyashchikhsya 111,https://www.tripadvisor.ru/Hotel_Review-g608960-d19476612-Reviews-Guest_House_on_Trudyashchikhsya_111-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"Трудящихся 111, Анапа 353440 Россия",0,,0.0,0.0
Частный сектор Таманская,https://www.tripadvisor.ru/Hotel_Review-g608960-d23263623-Reviews-Chastnyy_Sektor_Tamanskaya-Anapa_Krasnodar_Krai_Southern_District.html,Гостевой дом,,0,"29 Ulitsa Tamanskaya, Анапа 353440 Россия",0,,0.0,0.0
